offer_id,offer_url,position_name,employer_name,benefit_workplace_adress,benefit_workplace_city,benefit_contracts,benefit_work_schedule,benefit_employment_type_name,work_modes,immediate_employment,many_vacancies,many_vacancies_count,salary_per_contract_section,remote_recruitment,ukrainian_friendly,it_specializations,salary_components,required_languages,work_hours,shift_work,work_days,paycheck_period,earning_amount,technologies_expected,technologies_optional,benefit_titles,responsibilities_section,requirements_section,offered_section,description_block,additional_module_section
1004112309,"https://www.pracuj.pl/praca/senior-embedded-software-engineer-pixel-core-platform-warszawa-emilii-plater-53,oferta,1004112309?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0","Senior Embedded Software Engineer, Pixel Core Platform",GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,"specialist (mid / regular), senior specialist (senior)",hybrid work,,,,,,,"['Specializations:\nBig Data / Data Science, Embedded']",,,,,,,,"['C', 'C++']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Lead the scoping, planning, design and implementation of Software features across multiple Software layers including bootloader, embedded firmware, bootloaders, Linux kernel, userspace, and off-device tools.
Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.
Identify and research innovations to improve Pixel's ability to quickly and efficiently identify, triage and debug issues to improve overall system health and product quality.
Participate in bringing up new Pixel devices throughout the full development cycle - pre-Silicon emulation environments, SoC development boards, prototypes, mass production and in-market.
Participate in product development through coding, code review, and test design in a variety of languages (e.g., C, C++, Rust, Python, Java), and debug issues involving multi-faceted interactions between silicon, hardware, firmware, software, and the environment.","Our requirements
Bachelor's degree or equivalent practical experience.
5 years of experience with software development in C or C++ programming languages, and with data structures/algorithms.
3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.
3 years of experience working with embedded operating systems.
Optional
Master's degree or PhD in Computer Science or related technical field.
1 year of experience in a technical leadership role.
Experience developing accessible technologies.",,,
1004086126,"https://www.pracuj.pl/praca/software-engineer-ii-devclusters-warszawa-emilii-plater-53,oferta,1004086126?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",Software Engineer II - DevClusters,GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,junior specialist (junior),hybrid work,,,,,,,['Specializations:\nBackend'],,,,,,,,"['C++', 'Python', 'C', 'Java', 'JavaScript']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Design, build, test, and deploy software and infrastructure components that form the foundation of the DevCluster environments on Google Compute Engine (GCE).
Enhance the DevCluster service by integrating, maintaining, and improving the essential tools (for testing, debugging, deployment, etc.) that GCE developers utilize within their private environments.
Ensure the DevCluster platform is available, performant, and scalable to meet the demanding needs of GCE teams for both prototyping and automated testing, this includes monitoring, troubleshooting, and performance tuning.
Drive efficiency by developing and implementing automation for key processes such as DevCluster provisioning, configuration management, health checks, and resource cleanup.
Serve as a technical resource for GCE developers using DevClusters, helping them troubleshoot issues, optimize their usage patterns, and gathering feedback to inform future development priorities.","Our requirements
Bachelor’s degree or equivalent practical experience.
1 year of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript).
1 year of experience with data structures or algorithms.
1 year of experience building developer tools (e.g., compilers, automated releases, code design and testing, test automation frameworks).
Optional
Experience in infrastructure automation, cloud platforms (e.g., Google Cloud/GCE), CI/CD systems, or building/maintaining large-scale testing/staging environments.
Experience in Infrastructure as Code.",,,
1004112302,"https://www.pracuj.pl/praca/senior-software-engineer-infrastructure-google-cloud-warszawa-emilii-plater-53,oferta,1004112302?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0","Senior Software Engineer, Infrastructure, Google Cloud",GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,"specialist (mid / regular), senior specialist (senior)",hybrid work,,,,,,,"['Specializations:\nBackend, IT admin']",,,,,,,,[],[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Write and test product or system development code.
Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.
Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).
Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback.
Triage product or system issues and debug/track/resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality.","Our requirements
Bachelor’s degree or equivalent practical experience.
Experience with software development in one or more programming languages, and with data structures/algorithms.
Experience testing, maintaining, or launching software products, and with software design and architecture.
Experience developing large-scale infrastructure, distributed systems or networks, or experience with compute technologies, storage or hardware architecture.
Optional
Master's degree or PhD in Computer Science or related technical field.
Experience developing accessible technologies.
Experience in a technical leadership role.",,,
1004096429,"https://www.pracuj.pl/praca/middle-javascript-node-js-developer-krzemienica-pow-lancucki-649b,oferta,1004096429?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",Middle JavaScript/Node.js Developer,PRO - SEARCHO firmie,Siedziba firmy:,"Krzemienica 649B, Krzemienica (pow. łańcucki)(podkarpackie)",kontrakt b2b,pełny etat,specjalista (mid / regular),praca zdalna,,,,,,,"['Specjalizacje:\nAI/ML, Backend']","System wynagrodzeń:
stała podstawa wynagrodzenia",,,,,,19 000 zł,['Node.js'],"['OpenAI ChatGPT', 'Anthropic Claude', 'Azure AI Services', 'Amazon Textract', 'LangChain', 'LlamaIndex', 'Nest.js', 'React.js', 'Vue.js']",[],"Twój zakres obowiązków
Tworzenie nowej funkcjonalności
Badanie i integracja usług AI
Ciągłe poszerzanie wiedzy i kompetencji technicznych
Udział w przeglądach kodu
Tworzenie i utrzymywanie dokumentacji technicznej","Nasze wymagania
Minimum 4 lata komercyjnego doświadczenia w tworzeniu backendu z wykorzystaniem Node.js
Co najmniej 1 rok doświadczenia komercyjnego w integracjach z dużymi modelami językowymi (LLM), takimi jak OpenAI ChatGPT, Anthropic Claude lub podobnymi
Gotowość do śledzenia trendów w AI oraz zdolność do badania nowych podejść technologicznych
Znajomość języka angielskiego na poziomie co najmniej średniozaawansowanym
Mile widziane
Doświadczenie z Azure AI Services lub Amazon Textract
Znajomość LangChain lub LlamaIndex
Doświadczenie z frameworkiem NestJS
Znajomość nowoczesnych frameworków frontendowych, takich jak React.js lub Vue.js
Doświadczenie z procesami CI/CD
Znajomość frameworków do testów jednostkowych","To oferujemy
20 dni płatnego urlopu i 5 dni płatnego zwolnienia chorobowego
Współpraca w modelu B2B oraz możliwość pracy zdalnej
Możliwości rozwoju kariery i awansu zawodowego
Oceny techniczne oraz ewaluacja 360°
Wsparcie osobistego Resource Managera, liderów technicznych i mentorów
Dostęp do platform edukacyjnych Udemy i Pluralsight
Wewnętrzne inicjatywy wymiany wiedzy
Spotkania online i offline oraz wydarzenia integracyjne
Przyjazna i wspierająca atmosfera
Otwarta kultura zarządzania","PRO - SEARCH
Przewiń do profilu firmy
Jesteśmy niezależnym ekspertem w takich dziedzinach jak: wyszukiwanie, rekrutacja i rozlokowanie profesjonalnych fachowców i kadr kierowniczych.
Nasz zespół składa się ze specjalistów we wszystkich obszarach procesów wyszukiwania oraz rekrutacji i jest w stanie rozwiązać najtrudniejsze zadania.",
1004112293,"https://www.pracuj.pl/praca/senior-data-scientist-chrome-warszawa-emilii-plater-53,oferta,1004112293?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0","Senior Data Scientist, Chrome",GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,"specialist (mid / regular), senior specialist (senior)",hybrid work,,,,,,,['Specializations:\nBig Data / Data Science'],,,,,,,,"['Python', 'R', 'SQL']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Leverage advanced statistical methods on massive, complex datasets to extract insights from billions of events and thousands of features across different organizational sources.
Develop and deploy automated solutions, ranging from SQL query automation to real-time Python classification and ML modeling, to address key strategic challenges.
Analyze intricate product and platform usage patterns, translating data-driven insights into actionable product strategy and engineering decisions.
Collaborate with stakeholders in cross-projects and team settings to identify and clarify business or product questions to answer. Provide feedback to translate and refine business questions into tractable analysis, evaluation metrics, or mathematical models.
Use custom data infrastructure or existing data models as appropriate, using specialized knowledge. Design and evaluate models to mathematically express and solve defined problems with limited precedent.","Our requirements
Master's degree in Statistics, Data Science, Mathematics, Physics, Economics, Operations Research, Engineering, a related quantitative field, or equivalent practical experience.
5 years of work experience using analytics to solve product or business problems, coding (e.g., Python, R, SQL), querying databases or statistical analysis, or 3 years of work experience with a PhD degree.
Optional
8 years of work experience using analytics to solve product or business problems, coding (e.g., Python, R, SQL), querying databases or statistical analysis, or 6 years of work experience with a PhD degree.
2 years of work experience in data science or quantitative analytics with focus on statistical modeling, machine learning, and visualization.
Experience, education/training, or demonstrated interest in machine learning.
Excellent communication skills and ability to translate analysis results into business recommendations.
Distinctive problem solving skills and impeccable business judgment. Good at articulating product questions, pulling data from large datasets (e.g., SQL, BigQuery or equivalent technologies).",,,
1004149136,"https://www.pracuj.pl/praca/informatyk-specjalista-wsparcia-it-warszawa-globusowa-25,oferta,1004149136?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",Informatyk - Specjalista Wsparcia IT,HNS Systems Sp. z o.o.O firmie,"Globusowa 25, Włochy, Warszawa(mazowieckie)",,"umowa o pracę, umowa zlecenie, kontrakt b2b",pełny etat,specjalista (mid / regular),praca hybrydowa,praca od zaraz,szukamy wielu kandydatów,,,,,['Specjalizacje:\nHelpdesk'],,,,,,,,"['Microsoft 365', 'Microsoft Office', 'Windows', 'LAN', 'WLAN', 'Active Directory', 'Backup', 'RDP', 'Windows Server', 'VPN']","['System ERP (Comarch, Insert, Sage itp.)', 'POS', 'Mikrotik', 'Ubiquiti', 'MacOS', 'Exchange', 'SharePoint', 'Azure AD']",[],"Twój zakres obowiązków
Przyjmowanie i rozpatrywanie zleceń Helpdesk, zgodnie z wyznaczonymi standardami obsługi Klientów;
Udzielanie zdalnej pomocy technicznej, a w razie konieczności udzielanie wsparcia bezpośrednio w lokalizacji Klienta;
Administrowanie infrastrukturą IT Klientów, oraz utrzymywanie ciągłości pracy systemów;
Współpraca z innymi zespołami w zakresie projektów realizowanych u Klientów.","Nasze wymagania
Umiejętność instalacji, konfiguracji oraz administrowania systemami operacyjnymi (Windows, Linux, OS X);
Znajomość zagadnień budowy oraz konfiguracji sieci komputerowych;
Umiejętność konfiguracji oraz administracji urządzeniami sieciowymi (modemy, routery, switche itp.);
Znajomość serwerowych systemów operacyjnych, zagadnień AD, MSExchange, MS365;
Doświadczenie w pracy na podobnym stanowisku;
Umiejętność szybkiego uczenia się i zaangażowanie w prowadzone projekty;
Prawo jazdy kat. B.
Mile widziane
Doświadczenie w pracy na rzecz różnorodnych Klientów będzie atutem.","To oferujemy
Pracę pełną wyzwań oraz możliwość kreowania i prowadzenia projektów w dynamicznym środowisku;
Możliwość zdobycia wiedzy i pracy w różnorodnych środowiskach teleinformatycznych;
Wynagrodzenie dopasowane do posiadanej wiedzy;
Indywidualnie zaplanowaną ścieżkę kariery i długofalową współpracę;
Pracę w zgranym zespole ekspertów w świetnej atmosferze;
Dużą samodzielność w działaniu;
Atrakcyjne warunki współpracy na czas nieokreślony.","HNS Systems Sp. z o.o.
Przewiń do profilu firmy
HNS Systems Sp. z o.o. to stale rozwijający się zespół specjalistów, dostarczających kompleksowe rozwiązania teleinformatyczne zarówno dla małych, średnich, jak i dużych przedsiębiorstw. Administracja całymi strukturami teleinformatycznymi, zadania programistyczne, wdrażanie dedykowanych rozwiązań czy wsparcie techniczne to tylko część z naszej działalności. Naszym celem jest zapewnienie wysokiego poziomu satysfakcji Klienta na każdym etapie jego obsługi oraz zagwarantowanie możliwości skupienia Jego pełnej uwagi na własnym biznesie.",
1004096424,"https://www.pracuj.pl/praca/salesforce-consultant-krzemienica-pow-lancucki-649b,oferta,1004096424?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",Salesforce Consultant,PRO - SEARCHO firmie,Siedziba firmy:,"Krzemienica 649B, Krzemienica (pow. łańcucki)(podkarpackie)",kontrakt b2b,pełny etat,specjalista (mid / regular),praca zdalna,,,,,,,"['Specjalizacje:\nBusiness analytics, IT admin']","System wynagrodzeń:
stała podstawa wynagrodzenia",,,,,,9 500 – 19 000 zł,['Salesforce'],[],[],"Twój zakres obowiązków
Pełnienie roli eksperta merytorycznego (SME) podczas rozmów przed-sprzedażowych i analiz wstępnych
Zbieranie wymagań klienta poprzez wywiady, analizę dokumentacji, sesje whiteboardingowe itp.
Pomoc klientom w definiowaniu celów i zakresu projektów wdrożeniowych CRM
Tworzenie artefaktów analitycznych: przypadki użycia, schematy przepływu, wireframes, diagramy UML, BPMN
Koordynowanie i monitorowanie realizacji projektu na podstawie wymagań biznesowych i analizy systemu
Konfiguracja deklaratywna: tworzenie Flowów, procesów zatwierdzania, reguł walidacyjnych, raportów i dashboardów
Przygotowywanie i prezentowanie demonstracji produktów kluczowym interesariuszom
Wdrażanie klientów, prowadzenie szkoleń i promowanie najlepszych praktyk w fazie uruchamiania systemu
Stałe doskonalenie procesów konsultingowych i wdrożeniowych w firmie","Nasze wymagania
Minimum 3 lata doświadczenia z Salesforce i znajomość pełnego cyklu życia oprogramowania
Umiejętność przekładania koncepcji biznesowych na praktyczne rozwiązania wdrożeniowe
Doświadczenie w administracji Salesforce i praca w roli konsultanta Salesforce
Znajomość pakietu Salesforce: Sales Cloud, Service Cloud, Experience Cloud, AppExchange
Preferowane certyfikaty Salesforce: Administrator, Consultant (Sales/Service/Marketing/Experience Cloud), AI Associate/Specialist
Umiejętność rozwiązywania problemów i poprawy procesów biznesowych za pomocą Salesforce
Wysokie umiejętności prezentacyjne, komunikacyjne oraz interpersonalne
Biegła znajomość języka angielskiego dostosowanego do rynku amerykańskiego; inne języki mile widziane","To oferujemy
20 dni urlopu, 5 dni zwolnienia lekarskiego
Współpraca B2B, w pełni zdalna
Rozwój kariery i możliwości awansu
Oceny techniczne i ewaluacja 360°
Wsparcie Resource Managera, liderów technicznych i mentorów
Subskrypcja Udemy i Pluralsight
Możliwości wymiany wiedzy wewnątrz firmy
Wydarzenia i integracje online i offline
Przyjazna i wspierająca atmosfera
Otwarte zarządzanie","PRO - SEARCH
Przewiń do profilu firmy
Jesteśmy niezależnym ekspertem w takich dziedzinach jak: wyszukiwanie, rekrutacja i rozlokowanie profesjonalnych fachowców i kadr kierowniczych.
Nasz zespół składa się ze specjalistów we wszystkich obszarach procesów wyszukiwania oraz rekrutacji i jest w stanie rozwiązać najtrudniejsze zadania.",
1004149133,"https://www.pracuj.pl/praca/pl-sql-oracle-apex-developer-warszawa,oferta,1004149133?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",PL/SQL/ Oracle APEX Developer,4IT SOLUTIONS sp. z o.o.O firmie,Warszawa(mazowieckie),,kontrakt b2b,pełny etat,"specjalista (mid / regular), starszy specjalista (senior)",praca hybrydowa,praca od zaraz,,,,,,"['Specjalizacje:\nBackend, Big Data / Data Science']","System wynagrodzeń:
stała podstawa wynagrodzenia",,,,,,"120,00 – 140,00 zł","['SQL', 'Oracle', 'APEX', 'AWR', 'Hierarchical Profiler', 'DBMS_ASSERT']",['Linux'],"['Parking dla rowerów', 'Kawa/ herbata', 'Przyjazna niekorporacyjna atmosfera', 'Możliwość pracy zdalnej']","Twój zakres obowiązków
Projektowanie, rozwój oraz utrzymanie aplikacji bazodanowych z wykorzystaniem Oracle PL/SQL
Analiza i optymalizacja zapytań SQL oraz kodu PL/SQL, obejmująca interpretację planów wykonania, zastosowanie partycjonowania danych oraz monitorowanie wydajności baz danych
Wykorzystywanie narzędzi diagnostycznych i analitycznych (takich jak PL/SQL Hierarchical Profiler, AWR, ASH, TKPROF) do monitorowania działania systemu i identyfikacji wąskich gardeł
Tworzenie i rozwój aplikacji webowych w środowisku Oracle APEX (w wersji 22.1 lub nowszej)
Implementacja mechanizmów bezpieczeństwa na poziomie bazy danych (m.in. kontrola dostępu, uprawnienia, szyfrowanie)
Diagnozowanie i rozwiązywanie problemów jakościowych oraz wydajnościowych w istniejącym kodzie SQL i PL/SQL
Projektowanie wydajnych, skalowalnych i bezpiecznych rozwiązań bazodanowych zgodnych z najlepszymi praktykami","Nasze wymagania
Minimum 3 lata doświadczenia na stanowisku Oracle PL/SQL Developera (w pracy z dużymi systemami bazodanowymi)
Bardzo dobra znajomość baz danych Oracle (w szczególności wersji 19c i nowszych, wraz z ich funkcjonalnościami)
Biegła znajomość języka SQL i PL/SQL (składnia, konstrukcje językowe, dobre praktyki programistyczne)
Zaawansowane umiejętności optymalizacji zapytań SQL i PL/SQL (czytanie i interpretacja planów wykonania, partycjonowanie danych, monitoring wydajności)
Znajomość architektury i możliwości Oracle APEX (wersja 22.1+, projektowanie aplikacji, analiza i wdrażanie zmian)
Umiejętność integracji JavaScript i CSS w aplikacjach Oracle APEX (rozszerzanie funkcjonalności i personalizacja interfejsu użytkownika)
Znajomość zasad bezpieczeństwa na poziomie bazy danych (kontrola dostępu, uprawnienia, szyfrowanie danych, użycie pakietu DBMS_ASSERT)
Znajomość Oracle Partitioning oraz Oracle Data Guard (zarządzanie dużymi zbiorami danych, zapewnienie dostępności)
Doświadczenie w pracy z narzędziami analizy wydajności (PL/SQL Hierarchical Profiler, AWR, ASH, TKPROF)
Umiejętność identyfikacji i rozwiązywania problemów jakościowych i wydajnościowych w kodzie SQL/PLSQL (analiza istniejącego kodu, wprowadzanie poprawek bez pogarszania działania aplikacji)
Znajomość narzędzi wspierających proces wytwarzania oprogramowania (Git, Liquibase/Flyway, Maven)
Umiejętność tworzenia dokumentacji technicznej (w języku polskim i angielskim, zgodnie ze standardami projektowymi)
Zdolność analitycznego myślenia i projektowania efektywnych, bezpiecznych i skalowalnych rozwiązań bazodanowych (z uwzględnieniem wymagań jakościowych i wydajnościowych)
Mile widziane
Umiejętność projektowania testów automatycznych skoncentrowanych na weryfikacji wydajności i niezawodności kodu (przygotowanie danych testowych, uruchamianie testowanego kodu, weryfikacja wyników)
Umiejętność projektowania efektywnych i skalowalnych modeli danych z zastosowaniem dobrych praktyk
Znajomość koncepcji shardingu oraz technik umożliwiających efektywne poziome skalowanie baz danych
Podstawowa znajomość systemów operacyjnych klasy UNIX/Linux
Umiejętność pisania skryptów Bash w celu orkiestracji testów automatycznych oraz automatyzacji zadań administracyjnych i developerskich","To oferujemy
Atrakcyjna lokalizacja biura
Brak dress code’u
Przyjazna niekorporacyjna atmosfera
Spotkania integracyjne
Kawa/ herbata
Parking dla rowerów","4IT SOLUTIONS sp. z o.o.
Przewiń do profilu firmy
4IT Solutions działa na polskim rynku od 2014 roku. Naszym core businessem jest rekrutacja konsultantów IT. Dostarczamy usługi specjalistów IT, którzy wspierają zespół klienta długoterminowo lub na czas realizacji danego projektu. W zależności od projektu oferujemy zatrudnienie bezpośrednio u Klienta lub umowę typu body-leasing.
W 4IT Solutions wierzymy, że trzon firmy tworzą nasi pracownicy. Wysoka jakość usług i sukces naszych klientów zależy od nich. Nasz zespół to grupa zgranych ludzi reprezentująca najwyższe standardy etyki biznesu. Wierzymy w długotrwałe relacje z klientami, które budujemy dzięki dostarczaniu usług najwyższej jakości. Naszym kluczem do sukcesu są proste procesy, brak komplikacji i automatyzacja",
1004112287,"https://www.pracuj.pl/praca/software-engineer-site-reliability-engineering-early-career-2025-warszawa-emilii-plater-53,oferta,1004112287?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0","Software Engineer, Site Reliability Engineering, Early Career 2025",GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,specialist (mid / regular),hybrid work,,,,,,,"['Specializations:\nBackend, Big Data / Data Science']",,,,,,,,"['C', 'C++', 'Java', 'Python', 'Go']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Design, write, and deliver software to improve the availability, scalability, latency, and efficiency of Google's services.
Solve problems relating to mission critical services and build automation to prevent problem recurrence with the goal of automating response to all non-exceptional service conditions.
Influence and create new designs, architectures, standards, and methods for large-scale distributed systems.
Engage in service capacity planning and demand forecasting, software performance analysis, and system tuning.
Conduct periodic on-call duties using a follow-the-sun model.","Our requirements
Bachelor's degree in Computer Science or related technical field, or equivalent practical experience.
Experience with algorithms, data structures, complexity analysis, and software design.
Experience in one or more of the following: C, C++, Java, Python, Go.
Optional
Expertise in designing, analyzing, and troubleshooting large-scale distributed systems.
Networking knowledge and understanding of network theory (e.g., different protocols (i.e., TCP/IP, UDP, ICMP, etc.), MAC addresses, IP packets, DNS, OSI layers, and load balancing).
Understanding of Unix/Linux systems from kernel to shell, taking in system libraries, file systems, and client-server protocols.
Familiarity with running web services at scale, and understanding of Unix systems internals and networking.
Systematic problem solving approach, coupled with a sense of ownership and drive.",,,
1004086103,"https://www.pracuj.pl/praca/data-scientist-chrome-warszawa-emilii-plater-53,oferta,1004086103?s=1081ea4f&searchId=MTc0OTMwNDAwOTEzNS43NTQ0",Data Scientist - Chrome,GoogleAbout the company,"Emilii Plater 53, Śródmieście, Warszawa(Masovian)",,contract of employment,full-time,specialist (mid / regular),hybrid work,,,,,,,['Specializations:\nBig Data / Data Science'],,,,,,,,"['Python', 'R', 'SQL']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'fruits', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'corporate gym', 'corporate sports team', 'retirement pension plan', 'saving & investment scheme', 'corporate library', 'no dress code', 'coffee / tea', 'drinks', 'parking space for employees', 'leisure zone', 'extra social benefits', 'meal passes', 'redeployment package', 'employee referral program', 'opportunity to obtain permits and licenses', 'charity initiatives', 'extra leave']","Your responsibilities
Leverage advanced statistical methods on massive, datasets to extract insights from billions of events and thousands of features across organizational sources.
Use custom data infrastructure or existing data models as appropriate, using specialized knowledge. Design and evaluate models to mathematically express and solve defined problems with limited precedent.
Develop and deploy automated solutions, ranging from SQL query automation to real-time Python classification and ML modeling, to address key strategic challenges.
Analyze intricate product and platform usage patterns, translating data-driven insights into actionable product strategy and engineering decisions.
Collaborate with stakeholders in cross-projects and team settings to identify and clarify business or product questions to answer. Provide feedback to translate and refine business questions into tractable analysis, evaluation metrics, or mathematical models.","Our requirements
Master's degree in Statistics, Data Science, Mathematics, Physics, Economics, Operations Research, Engineering, or a related quantitative field.
3 years of work experience using analytics to solve product or business problems, coding (e.g., Python, R, SQL), querying databases or statistical analysis, or a PhD degree.
Optional
5 years of work experience using analytics to solve product or business problems, coding (e.g., Python, R, SQL), querying databases or statistical analysis, or a PhD degree.
2 years of work experience in data science or quantitative analytics with focus on statistical modeling, machine learning, and visualization.
Experience, education/training, or demonstrated interest in machine learning
Excellent problem-solving skills and business judgment, articulating product questions, pulling data from datasets (SQL, BigQuery or equivalent technologies).
Excellent written and verbal communication skills and ability of translating analysis results into business recommendations.",,,
